815,1,0.003045320510864258
815,2,0.017644643783569336
815,4,0.03211331367492676
815,6,0.05586886405944824
815,8,0.02802300453186035
815,10,0.041398048400878906
815,12,0.0575408935546875
815,16,0.062354087829589844
815,24,0.09650063514709473
815,32,0.1480109691619873
815,48,0.20463323593139648
815,64,0.3361086845397949
815,128,0.8449676036834717
816,1,0.003118276596069336
816,2,0.003674745559692383
816,4,0.005165815353393555
816,6,0.06700921058654785
816,8,0.019298076629638672
816,10,0.03386640548706055
816,12,0.03912091255187988
816,16,0.08659696578979492
816,24,0.12096881866455078
816,32,0.15251398086547852
816,48,0.20104384422302246
816,64,0.31153059005737305
816,128,0.7798113822937012
817,1,0.0030128955841064453
817,2,0.006702899932861328
817,4,0.02649211883544922
817,6,0.04225659370422363
817,8,0.03613734245300293
817,10,0.04052305221557617
817,12,0.0463716983795166
817,16,0.1007699966430664
817,24,0.09604549407958984
817,32,0.12278056144714355
817,48,0.1943812370300293
817,64,0.33026742935180664
817,128,0.8103327751159668
818,1,0.003086566925048828
818,2,0.004439115524291992
818,4,0.019858121871948242
818,6,0.03281068801879883
818,8,0.08587455749511719
818,10,0.05030179023742676
818,12,0.0837254524230957
818,16,0.04391765594482422
818,24,0.04340624809265137
818,32,0.11864066123962402
818,48,0.2551848888397217
818,64,0.32508063316345215
818,128,0.79239821434021
819,1,0.003072977066040039
819,2,0.01849508285522461
819,4,0.008485794067382812
819,6,0.0476992130279541
819,8,0.014748096466064453
819,10,0.0432279109954834
819,12,0.04780316352844238
819,16,0.0616602897644043
819,24,0.08246469497680664
819,32,0.1461198329925537
819,48,0.2185535430908203
819,64,0.33301401138305664
819,128,0.8136367797851562
820,1,0.003012418746948242
820,2,0.006812334060668945
820,4,0.013130903244018555
820,6,0.04242134094238281
820,8,0.05312180519104004
820,10,0.055443763732910156
820,12,0.039527177810668945
820,16,0.043894290924072266
820,24,0.07948994636535645
820,32,0.15525102615356445
820,48,0.2555553913116455
820,64,0.27753663063049316
820,128,0.7741861343383789
821,1,0.0030088424682617188
821,2,0.006022453308105469
821,4,0.017087697982788086
821,6,0.052205562591552734
821,8,0.07409405708312988
821,10,0.039121150970458984
821,12,0.06057476997375488
821,16,0.06669950485229492
821,24,0.10275530815124512
821,32,0.16730260848999023
821,48,0.19339466094970703
821,64,0.30283308029174805
821,128,0.7909543514251709
822,1,0.003064870834350586
822,2,0.0026426315307617188
822,4,0.024887800216674805
822,6,0.05982851982116699
822,8,0.03060317039489746
822,10,0.053751230239868164
822,12,0.05413961410522461
822,16,0.05176067352294922
822,24,0.10305571556091309
822,32,0.06887316703796387
822,48,0.15609383583068848
822,64,0.2334139347076416
822,128,0.7871742248535156
823,1,0.0030117034912109375
823,2,0.008498668670654297
823,4,0.01677227020263672
823,6,0.013501644134521484
823,8,0.034970760345458984
823,10,0.04734301567077637
823,12,0.023253679275512695
823,16,0.059539079666137695
823,24,0.06406116485595703
823,32,0.1397080421447754
823,48,0.21010470390319824
823,64,0.27994585037231445
823,128,0.7798473834991455
824,1,0.003008604049682617
824,2,0.008488178253173828
824,4,0.03899431228637695
824,6,0.02384161949157715
824,8,0.04635477066040039
824,10,0.07583761215209961
824,12,0.036705970764160156
824,16,0.0509333610534668
824,24,0.09532904624938965
824,32,0.12367820739746094
824,48,0.23663949966430664
824,64,0.25226259231567383
824,128,0.8056368827819824
825,1,0.0030798912048339844
825,2,0.004315376281738281
825,4,0.006533622741699219
825,6,0.05573773384094238
825,8,0.04932999610900879
825,10,0.0634467601776123
825,12,0.06437945365905762
825,16,0.028871774673461914
825,24,0.11469745635986328
825,32,0.1578989028930664
825,48,0.19249224662780762
825,64,0.30193042755126953
825,128,0.7457973957061768
826,1,0.002993345260620117
826,2,0.004881858825683594
826,4,0.024225950241088867
826,6,0.057134151458740234
826,8,0.05185723304748535
826,10,0.05195331573486328
826,12,0.0698235034942627
826,16,0.057151079177856445
826,24,0.09471464157104492
826,32,0.13994193077087402
826,48,0.17287945747375488
826,64,0.25887155532836914
826,128,0.7640502452850342
827,1,0.003009319305419922
827,2,0.01164865493774414
827,4,0.017830371856689453
827,6,0.04251694679260254
827,8,0.02447676658630371
827,10,0.048874616622924805
827,12,0.029114723205566406
827,16,0.06528306007385254
827,24,0.06582498550415039
827,32,0.14862275123596191
827,48,0.21476221084594727
827,64,0.31473350524902344
827,128,0.8229866027832031
828,1,0.0029985904693603516
828,2,0.006758928298950195
828,4,0.02765059471130371
828,6,0.04109477996826172
828,8,0.054929256439208984
828,10,0.06246638298034668
828,12,0.060675859451293945
828,16,0.06166648864746094
828,24,0.055779218673706055
828,32,0.13116073608398438
828,48,0.22258496284484863
828,64,0.3222057819366455
828,128,0.8558909893035889
829,1,0.0029976367950439453
829,2,0.004512310028076172
829,4,0.01687335968017578
829,6,0.010820150375366211
829,8,0.043355703353881836
829,10,0.059507131576538086
829,12,0.026864051818847656
829,16,0.10630226135253906
829,24,0.07535576820373535
829,32,0.1320176124572754
829,48,0.23498320579528809
829,64,0.30188775062561035
829,128,0.7573113441467285
830,1,0.0030710697174072266
830,2,0.009058475494384766
830,4,0.039554595947265625
830,6,0.04453921318054199
830,8,0.07212090492248535
830,10,0.054200172424316406
830,12,0.06600284576416016
830,16,0.07589340209960938
830,24,0.10724234580993652
830,32,0.11647272109985352
830,48,0.18024754524230957
830,64,0.2909419536590576
830,128,0.8600203990936279
831,1,0.0030329227447509766
831,2,0.011387109756469727
831,4,0.013720512390136719
831,6,0.05285334587097168
831,8,0.04520845413208008
831,10,0.060282230377197266
831,12,0.06903958320617676
831,16,0.0763697624206543
831,24,0.07195115089416504
831,32,0.12917399406433105
831,48,0.22495388984680176
831,64,0.2846684455871582
831,128,0.7794468402862549
832,1,0.0031037330627441406
832,2,0.00664067268371582
832,4,0.03699088096618652
832,6,0.02422189712524414
832,8,0.023609638214111328
832,10,0.04251265525817871
832,12,0.028829097747802734
832,16,0.054335832595825195
832,24,0.09978270530700684
832,32,0.1301252841949463
832,48,0.23492956161499023
832,64,0.3222343921661377
832,128,0.7575898170471191
833,1,0.0030472278594970703
833,2,0.005507946014404297
833,4,0.007028102874755859
833,6,0.04307818412780762
833,8,0.06344223022460938
833,10,0.02754664421081543
833,12,0.04548501968383789
833,16,0.06603765487670898
833,24,0.08134627342224121
833,32,0.1505124568939209
833,48,0.2449195384979248
833,64,0.289959192276001
833,128,0.763801097869873
834,1,0.003140687942504883
834,2,0.008954048156738281
834,4,0.014751911163330078
834,6,0.041136980056762695
834,8,0.024077177047729492
834,10,0.04181981086730957
834,12,0.029220104217529297
834,16,0.07572007179260254
834,24,0.09841752052307129
834,32,0.12874913215637207
834,48,0.254396915435791
834,64,0.3107621669769287
834,128,0.7005043029785156
835,1,0.0031883716583251953
835,2,0.010127544403076172
835,4,0.020041465759277344
835,6,0.027066707611083984
835,8,0.012169361114501953
835,10,0.034377098083496094
835,12,0.07559037208557129
835,16,0.06900620460510254
835,24,0.10766935348510742
835,32,0.15519070625305176
835,48,0.15163064002990723
835,64,0.27696895599365234
